Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
5/20/16,13:52:00,A ASIAN,M,19,1 Moving Violation,1 No Search,2 Citation,EB LOWELL ST At MORSE ST,H
5/20/16,14:17:00,A ASIAN,M,24,1 Moving Violation,1 No Search,2 Citation,EB LOWELL ST At MORSE ST,H
5/20/16,14:30:00,W WHITE,M,49,1 Moving Violation,1 No Search,2 Citation,EB LOWELL ST To N/B MORSE ST,H
5/20/16,14:52:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,SB MISSION ST At WHIPPLE ST,H
5/20/16,14:07:00,H HISPANIC,M,35,1 Moving Violation,1 No Search,2 Citation,EB LOWELL ST At MORSE ST,H
5/20/16,15:29:00,W WHITE,M,61,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,100 BLK OF LOWELL,H
5/25/16,9:36:00,O ALL OTHERS,M,31,1 Moving Violation,1 No Search,2 Citation,SOUTH  5TH ST To E/B TOWNSEND,B
5/25/16,9:47:00,W WHITE,M,59,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST EB TOWNSEND At 5TH,B
5/25/16,10:35:00,W WHITE,M,52,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  TOWNSEND To N/B 5TH,B
5/25/16,10:49:00,A ASIAN,F,38,1 Moving Violation,1 No Search,2 Citation,WEST  TOWNSEND To N/B 5TH,B
5/25/16,9:22:00,W WHITE,F,38,1 Moving Violation,1 No Search,3 Warning,NORTH  CHURCH  STREET At 19TH STREET,D
5/25/16,9:42:00,H HISPANIC,F,47,1 Moving Violation,1 No Search,2 Citation,SOUTH  HARRISON STREET At 15TH STREET,D
5/25/16,10:00:00,B BLACK,M,65,1 Moving Violation,1 No Search,2 Citation,SOUTH  HARRISON STREET To W/B 15TH STREET,D
5/20/16,13:10:00,A ASIAN,M,28,1 Moving Violation,1 No Search,2 Citation,EAST  JUDAH ST To N/B 19TH AVE,I
5/20/16,13:31:00,W WHITE,M,25,1 Moving Violation,1 No Search,2 Citation,WEST  JUDAH ST At FUNSTON ST,I
5/20/16,13:49:00,W WHITE,M,27,1 Moving Violation,1 No Search,2 Citation,WEST  JUDAH ST At FUNSTON ST,I
5/20/16,14:30:00,A ASIAN,M,31,1 Moving Violation,1 No Search,2 Citation,EAST  IRVING ST To N/B 18TH AVE,I
5/20/16,14:07:00,A ASIAN,M,46,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING ST To S/B 19TH AVE,I
5/20/16,15:14:00,W WHITE,M,21,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING ST To S/B 19TH AVE,I
5/20/16,15:23:00,W WHITE,M,65,1 Moving Violation,1 No Search,2 Citation,WEST  KIRKHAM ST At 20TH AVE,I
5/20/16,15:35:00,W WHITE,M,30,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING ST To S/B 19TH AVE,I
5/23/16,8:31:00,A ASIAN,M,56,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING ST To N/B 19TH ST,I
5/23/16,8:42:00,W WHITE,M,48,1 Moving Violation,1 No Search,2 Citation,WEST  JUDAH ST To N/B 20TH AVE,I
5/25/16,8:43:00,W WHITE,F,30,1 Moving Violation,1 No Search,2 Citation,EAST  JUDAH ST To N/B 20TH AVE,I
5/25/16,8:49:00,W WHITE,M,39,1 Moving Violation,1 No Search,2 Citation,EAST  JUDAH ST To N/B 20TH AVE,I
5/25/16,9:19:00,O ALL OTHERS,M,20,1 Moving Violation,1 No Search,2 Citation,1816 WEST  IRVING ST To E/B IRVING ST,I
5/25/16,9:54:00,A ASIAN,F,48,1 Moving Violation,1 No Search,2 Citation,EAST  NORIEGA ST At 32ND AVE,I
5/25/16,9:07:00,W WHITE,M,28,1 Moving Violation,1 No Search,2 Citation,WEST  IRVING ST To S/B 19TH AVE,I
5/25/16,10:31:00,A ASIAN,F,52,1 Moving Violation,1 No Search,2 Citation,WEST  NORIEGA ST At 32ND AVE,I
5/25/16,8:49:00,O ALL OTHERS,M,25,1 Moving Violation,1 No Search,2 Citation,SOUTH  BEACH At MALLORCA,E
5/25/16,8:55:00,O ALL OTHERS,M,25,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,SOUTH  BEACH At MALLORCA,E
5/25/16,13:10:00,O ALL OTHERS,F,31,1 Moving Violation,1 No Search,3 Warning,NORTH  5TH At NATOMA,B
5/25/16,11:22:00,W WHITE,M,34,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET At 6TH,B
5/25/16,11:30:00,B BLACK,F,39,1 Moving Violation,1 No Search,3 Warning,WEST  MARKET At MASON,B
5/25/16,11:03:00,H HISPANIC,M,52,1 Moving Violation,1 No Search,2 Citation,SOUTH  POWELL To N/B POWELL,A
5/25/16,15:59:00,B BLACK,M,38,1 Moving Violation,1 No Search,2 Citation,9TH AVE IRVING,I
5/25/16,16:37:00,W WHITE,M,30,1 Moving Violation,1 No Search,3 Warning,LINCOLN 6TH AVE,I
5/25/16,17:01:00,W WHITE,F,22,1 Moving Violation,1 No Search,2 Citation,MARKET 9TH ST,B
5/25/16,17:17:00,B BLACK,F,33,1 Moving Violation,1 No Search,2 Citation,6TH ST MARKET,B
5/25/16,17:27:00,W WHITE,M,38,1 Moving Violation,1 No Search,2 Citation,6TH ST MARKET,B
5/25/16,17:32:00,A ASIAN,M,60,1 Moving Violation,1 No Search,2 Citation,6TH ST MARKET,B
5/25/16,17:41:00,O ALL OTHERS,M,55,1 Moving Violation,1 No Search,2 Citation,MISSION To S/B 6TH,B
5/25/16,15:12:00,B BLACK,M,29,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRYANT ST 2ND LN At 2ND ST,B
5/25/16,15:17:00,W WHITE,M,68,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRYANT ST 2ND LN At 2ND ST,B
5/25/16,15:38:00,O ALL OTHERS,M,22,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST 2ND LN At 2ND ST,B
5/25/16,15:44:00,O ALL OTHERS,M,35,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST 5TH RT LN To N/B 2ND ST,B
5/25/16,15:53:00,W WHITE,F,45,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  2ND ST At BRYANT,B
5/25/16,16:10:00,W WHITE,M,27,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:02:00,O ALL OTHERS,M,32,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  2ND ST At BRYANT,B
5/25/16,16:33:00,B BLACK,M,30,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:38:00,W WHITE,M,50,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST 2ND LN At 2ND ST,B
5/25/16,16:04:00,H HISPANIC,M,51,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  2ND ST At BRYANT,B
5/25/16,16:46:00,H HISPANIC,M,22,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:59:00,W WHITE,F,25,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,17:04:00,W WHITE,F,64,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:00:00,O ALL OTHERS,M,58,1 Moving Violation,1 No Search,2 Citation,SOUTH  EMBARCADERO To W/B BRANNON ST,B
5/25/16,16:13:00,O ALL OTHERS,M,49,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRYANT ST At STERLING,B
5/25/16,17:17:00,O ALL OTHERS,F,29,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRYANT ST At STERLING,B
5/25/16,17:26:00,O ALL OTHERS,M,35,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRYANT ST At STERLING,B
5/25/16,17:37:00,O ALL OTHERS,F,54,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  BRYANT ST At STERLING,B
5/25/16,17:46:00,O ALL OTHERS,M,37,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  BRYANT ST At STERLING,B
5/25/16,15:22:00,W WHITE,M,35,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST LANE 2 At 2ND ST,B
5/25/16,15:39:00,W WHITE,F,31,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:16:00,W WHITE,M,79,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST LANE 2 At 2ND ST,B
5/25/16,16:26:00,B BLACK,F,52,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST LANE 2 At BRYANT,B
5/25/16,16:02:00,W WHITE,M,48,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:41:00,W WHITE,M,50,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:52:00,B BLACK,M,23,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,17:00:00,W WHITE,M,56,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,17:18:00,W WHITE,M,27,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,17:36:00,W WHITE,M,35,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,17:45:00,W WHITE,M,62,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST LANE 2 At 2ND ST,B
5/25/16,17:07:00,W WHITE,F,73,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT ST,B
5/25/16,16:16:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,16:21:00,O ALL OTHERS,F,24,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT At 2ND ST,B
5/25/16,16:02:00,W WHITE,M,57,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,16:25:00,W WHITE,M,30,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,16:46:00,W WHITE,M,32,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,16:50:00,W WHITE,M,36,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,16:59:00,W WHITE,F,44,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,17:21:00,H HISPANIC,M,38,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT At 2ND ST,B
5/25/16,17:29:00,O ALL OTHERS,M,40,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,17:41:00,W WHITE,M,57,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,17:52:00,A ASIAN,M,49,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,17:05:00,W WHITE,M,51,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT At 2ND ST,B
5/25/16,18:05:00,O ALL OTHERS,M,22,1 Moving Violation,1 No Search,3 Warning,SOUTH  2ND ST To E/B BRYANT,B
5/25/16,16:27:00,B BLACK,M,53,1 Moving Violation,1 No Search,3 Warning,EAST  INDUSTRIAL To N/B LOOMIS,C
5/25/16,16:41:00,A ASIAN,M,53,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
5/25/16,16:51:00,A ASIAN,M,29,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
5/25/16,17:16:00,B BLACK,M,52,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
5/25/16,17:35:00,H HISPANIC,M,31,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
5/25/16,17:48:00,A ASIAN,F,39,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
5/25/16,17:52:00,H HISPANIC,F,49,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
5/25/16,17:28:00,W WHITE,M,33,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
5/25/16,17:41:00,W WHITE,M,31,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
5/25/16,18:01:00,W WHITE,F,64,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST LOMBARD ST,A
5/25/16,18:13:00,W WHITE,F,55,1 Moving Violation,1 No Search,2 Citation,NORTH  SANSOME ST To E/B LOMBARD ST,A
5/25/16,18:28:00,W WHITE,F,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  BATTERY ST THE EMBARCADERO,A
5/25/16,16:31:00,B BLACK,M,19,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  STERLING ST BRYANT ST,B
5/26/16,7:30:00,H HISPANIC,F,44,1 Moving Violation,1 No Search,2 Citation,EAST  TARAVAL ST To S/B 19TH AVE,I
5/26/16,7:58:00,H HISPANIC,F,52,1 Moving Violation,1 No Search,2 Citation,WEST  SAINT FRANCIS BLVD SAN FERNANDO WAY,I
5/26/16,9:11:00,A ASIAN,F,43,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST 12TH ST,B
5/26/16,9:31:00,W WHITE,M,32,1 Moving Violation,1 No Search,2 Citation,SOUTH  5TH ST To E/B MISSION ST,B
5/26/16,9:53:00,W WHITE,M,45,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION ST 6TH ST,B
5/26/16,9:01:00,A ASIAN,M,21,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  MISSION STREET At 8TH STREET,B
5/26/16,9:19:00,O ALL OTHERS,F,29,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION STREET To S/B 10TH STREET,B
5/26/16,9:32:00,W WHITE,M,34,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION STTREET To S/B 8TH STREET,B
5/26/16,9:54:00,O ALL OTHERS,M,29,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,700 WEST  MARKET STREET,B
5/26/16,10:09:00,B BLACK,F,25,1 Moving Violation,1 No Search,3 Warning,WEST  MISSION ST To S/B 8TH ST,B
5/20/16,9:41:00,W WHITE,M,25,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,SOUTH SB EMBARCADERO At MISSION,B
5/25/16,8:52:00,W WHITE,M,25,1 Moving Violation,1 No Search,2 Citation,NORTH WB KEARNY To W/B SUTTER,A
5/26/16,10:21:00,H HISPANIC,M,48,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST EB MISSION At 7TH ST,B
5/26/16,10:31:00,W WHITE,M,33,1 Moving Violation,1 No Search,2 Citation,EAST EB MISSION To W/B 675 MISSION,B
5/26/16,10:52:00,H HISPANIC,M,42,1 Moving Violation,1 No Search,2 Citation,NORTH WB POWELL To W/B SUTTER,B
5/26/16,10:15:00,O ALL OTHERS,M,22,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  MISSION W of 8TH ST,B
5/26/16,10:39:00,A ASIAN,M,58,1 Moving Violation,1 No Search,2 Citation,EAST EB MARKET To N/B SANSOME,A
5/26/16,10:06:00,O ALL OTHERS,M,29,1 Moving Violation,1 No Search,2 Citation,EAST  1100 BLK MISSION To W/B MISSION,B
5/26/16,11:02:00,A ASIAN,F,26,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  OFARREL At MASON,A
5/26/16,8:14:00,W WHITE,M,51,1 Moving Violation,1 No Search,2 Citation,100 NORTH  3RD ST. S of MISSION ST.,A
5/26/16,8:24:00,H HISPANIC,M,43,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST. At 2ND ST.,B
5/26/16,8:41:00,H HISPANIC,M,40,1 Moving Violation,1 No Search,2 Citation,1100 EAST  FOLSOM ST. At 7TH ST.,B
5/26/16,9:16:00,H HISPANIC,M,40,1 Moving Violation,1 No Search,3 Warning,1100 EAST  FOLSOM ST. At 7TH ST.,B
5/26/16,9:33:00,W WHITE,F,62,1 Moving Violation,1 No Search,2 Citation,NORTH  7TH ST. S of FOLSOM ST.,B
5/26/16,9:52:00,W WHITE,F,67,1 Moving Violation,1 No Search,2 Citation,381 NORTH  7TH ST. At FOLSOM ST.,B
5/26/16,9:05:00,W WHITE,M,63,1 Moving Violation,1 No Search,2 Citation,400 NORTH  7TH ST. S of HARRISON ST.,B
5/26/16,10:04:00,W WHITE,F,29,1 Moving Violation,1 No Search,2 Citation,381 NORTH  7TH ST. At FOLSOM ST.,B
5/26/16,12:37:00,B BLACK,M,31,1 Moving Violation,1 No Search,2 Citation,100 NORTH  2ND ST. At MINNA ST.,B
5/26/16,8:43:00,W WHITE,F,30,1 Moving Violation,1 No Search,3 Warning,NORTH  SANSOME STREET At LOMBARD STREET,A
5/26/16,9:24:00,B BLACK,M,36,1 Moving Violation,1 No Search,3 Warning,NORTH  SANSOME STREET At LOMBARD STREET,A
5/26/16,9:06:00,O ALL OTHERS,F,39,1 Moving Violation,1 No Search,3 Warning,NORTH  SANSOME STREET At LOMBARD STREET,A
5/25/16,14:40:00,W WHITE,M,50,1 Moving Violation,1 No Search,3 Warning,STEINER ST AT BUSH ST,E
5/26/16,12:20:00,W WHITE,M,55,1 Moving Violation,1 No Search,3 Warning,GEARY AT ARGUELO,G
5/26/16,18:20:00,A ASIAN,F,32,1 Moving Violation,1 No Search,4 Incident Report,NORTH  ALEMANY BLVD At FARRAGUT AVE,H
5/24/16,14:25:00,W WHITE,F,26,1 Moving Violation,1 No Search,2 Citation,EAST  7TH ST At TOWNSEND ST,B
5/27/16,8:47:00,W WHITE,M,23,1 Moving Violation,1 No Search,3 Warning,SOUTH  HARRISON ST At 16TH ST,D
5/27/16,9:16:00,W WHITE,M,31,1 Moving Violation,1 No Search,2 Citation,NORTH  DOLORES ST At 15TH ST,D
5/27/16,9:39:00,W WHITE,M,37,1 Moving Violation,1 No Search,3 Warning,NORTH  MISSION To W/B 26TH ST,D
5/27/16,9:50:00,W WHITE,M,74,1 Moving Violation,1 No Search,2 Citation,NORTH  MISSION ST At 26TH ST,D
5/27/16,9:59:00,H HISPANIC,M,67,1 Moving Violation,1 No Search,3 Warning,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,10:20:00,H HISPANIC,M,66,1 Moving Violation,1 No Search,2 Citation,NORTH  MISSION ST At 22ND ST,D
5/25/16,18:46:00,W WHITE,F,38,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  BAY ST At KEARNY ST,A
5/25/16,18:52:00,W WHITE,F,57,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  BAY ST At KEARNY ST,A
5/27/16,8:38:00,O ALL OTHERS,M,45,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  HARRISON ST At 16TH ST,D
5/27/16,8:57:00,W WHITE,F,31,1 Moving Violation,1 No Search,3 Warning,WEST  MISSION ST To S/B 24TH ST,D
5/27/16,9:15:00,W WHITE,M,32,1 Moving Violation,1 No Search,3 Warning,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,9:24:00,B BLACK,M,46,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,9:29:00,W WHITE,F,65,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,9:42:00,H HISPANIC,M,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,9:55:00,W WHITE,F,34,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,10:03:00,B BLACK,M,38,1 Moving Violation,1 No Search,3 Warning,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,10:08:00,O ALL OTHERS,F,27,1 Moving Violation,1 No Search,2 Citation,WEST  26TH ST At CAPP ST,D
5/25/16,8:32:00,W WHITE,M,49,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  BRODERICK At NORTH POINT,E
5/27/16,7:28:00,A ASIAN,M,30,1 Moving Violation,1 No Search,2 Citation,2219 NORTH  BRYANT ST To S/B BRYANT ST,D
5/27/16,7:44:00,A ASIAN,M,54,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  18TH ST At HAMPSHIRE ST,D
5/27/16,8:19:00,A ASIAN,F,34,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  16TH ST At GUERRERO ST,D
5/27/16,8:58:00,A ASIAN,M,21,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  GUERRERO ST At 20TH ST,D
5/27/16,9:43:00,H HISPANIC,F,22,1 Moving Violation,1 No Search,2 Citation,NORTH  S VANNNESS To W/B 15TH ST,D
5/27/16,10:31:00,A ASIAN,M,50,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,10:38:00,H HISPANIC,M,23,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST To E/B 26TH ST,D
5/27/16,10:49:00,W WHITE,F,37,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,WEST  26TH ST At OSAGE ALY,D
5/27/16,8:54:00,H HISPANIC,M,49,1 Moving Violation,1 No Search,2 Citation,NORTH  MISSION At CESAR CHAVEZ,D
5/27/16,9:01:00,H HISPANIC,F,33,1 Moving Violation,1 No Search,2 Citation,SOUTH  MISSION ST 2600 BLK To N/B MISSION,D
5/27/16,10:11:00,W WHITE,M,32,1 Moving Violation,1 No Search,2 Citation,SOUTH  HARRISON At 17TH,D
5/27/16,11:21:00,W WHITE,F,50,1 Moving Violation,1 No Search,2 Citation,NORTH  9TH At FOLSOM,B
5/27/16,11:08:00,W WHITE,F,25,1 Moving Violation,1 No Search,2 Citation,NORTH  13TH At HARRISON,B
5/27/16,7:38:00,W WHITE,M,36,1 Moving Violation,1 No Search,2 Citation,NB FOLSOM ST At 25TH ST,D
5/27/16,7:38:00,O ALL OTHERS,F,10,8 Assistance To Motorist,1 No Search,5 No Further Action,FOLSOM ST At 25TH ST,D
5/27/16,8:03:00,W WHITE,M,30,1 Moving Violation,1 No Search,2 Citation,NB FOLSOM ST At 25TH ST,C
5/27/16,8:41:00,W WHITE,F,51,1 Moving Violation,1 No Search,2 Citation,NB FOLSOM ST At 25TH ST,D
5/27/16,9:32:00,W WHITE,F,51,1 Moving Violation,1 No Search,2 Citation,SB FOLSOM ST At 25TH ST,D
5/27/16,9:51:00,W WHITE,M,49,1 Moving Violation,1 No Search,2 Citation,NB FOLSOM ST At 25TH ST,D
5/27/16,9:08:00,H HISPANIC,M,38,1 Moving Violation,1 No Search,2 Citation,NB FOLSOM ST At 25TH ST,D
5/27/16,10:29:00,W WHITE,M,47,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NB FOLSOM ST At 25TH ST,D
5/27/16,10:03:00,H HISPANIC,F,25,1 Moving Violation,1 No Search,2 Citation,SB FOLSOM ST At 25TH ST,D
5/27/16,8:41:00,W WHITE,M,52,1 Moving Violation,1 No Search,2 Citation,SOUTH  5TH To W/B TOWNSEND,B
5/27/16,8:58:00,W WHITE,F,41,1 Moving Violation,1 No Search,2 Citation,EAST  TOWNSEND 5TH ST,B
5/27/16,9:39:00,O ALL OTHERS,M,39,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT At 10TH,B
5/27/16,11:57:00,H HISPANIC,F,24,1 Moving Violation,1 No Search,2 Citation,SOUTH  5TH ST To E/B MISSION,B
5/27/16,11:57:00,B BLACK,M,47,1 Moving Violation,1 No Search,2 Citation,SOUTH EB 5TH ST To E/B MISSION,B
5/27/16,12:10:00,O ALL OTHERS,M,32,1 Moving Violation,1 No Search,2 Citation,EAST EB MISSION To N/B 3RD ST,B
5/27/16,12:03:00,W WHITE,M,44,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST EB MISSION At 4TH ST,B
5/27/16,8:49:00,H HISPANIC,F,23,1 Moving Violation,1 No Search,2 Citation,WEST  18TH STREET To S/B DOLORES STREET,D
5/27/16,9:22:00,W WHITE,M,40,1 Moving Violation,1 No Search,2 Citation,SOUTH  HARRISON STREET At 14TH STREET,D
5/27/16,16:14:00,O ALL OTHERS,M,26,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON ST At 4RH ST,B
5/27/16,17:11:00,O ALL OTHERS,M,42,1 Moving Violation,1 No Search,2 Citation,NORTH  6TH ST To W/B HARRISON ST,B
5/27/16,16:01:00,B BLACK,M,28,1 Moving Violation,1 No Search,2 Citation,SOUTH  TOWNSEND ST At 3RD ST,B
5/27/16,16:20:00,B BLACK,F,57,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  FOLSOM ST At 3RD ST,B
5/27/16,8:47:00,W WHITE,M,31,1 Moving Violation,1 No Search,2 Citation,SOUTH EB 16TH ST MISSION ST,D
5/27/16,10:13:00,W WHITE,M,51,1 Moving Violation,1 No Search,2 Citation,SOUTH SB CAPP ST 19TH ST,D
5/27/16,10:23:00,H HISPANIC,M,34,1 Moving Violation,1 No Search,2 Citation,SOUTH SB MISSION ST 20TH ST,D
5/27/16,22:15:00,O ALL OTHERS,M,22,1 Moving Violation,1 No Search,2 Citation,SOUTH  8TH At MARKET,B
5/27/16,22:37:00,B BLACK,M,36,1 Moving Violation,1 No Search,2 Citation,WEST  550 BROADWAY To E/B 551 BROADWAY,A
5/28/16,0:12:00,W WHITE,M,32,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION To S/B 8TH ST,B
5/28/16,0:36:00,B BLACK,F,39,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET At 10TH,B
5/24/16,10:12:00,W WHITE,M,37,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  ANZA ST At ROSSI ST,G
5/24/16,10:26:00,W WHITE,M,36,1 Moving Violation,1 No Search,2 Citation,EAST  BALBOA ST At 3RD AVE,G
5/24/16,10:38:00,A ASIAN,M,33,1 Moving Violation,1 No Search,2 Citation,WEST  BALBOA ST At 3RD AVE,G
5/28/16,15:40:00,W WHITE,M,47,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER,A
5/28/16,15:50:00,O ALL OTHERS,M,19,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER,A
5/28/16,16:39:00,A ASIAN,M,26,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM,B
5/28/16,16:49:00,B BLACK,M,28,1 Moving Violation,1 No Search,2 Citation,SOUTH  2ND ST To E/B FOLSOM,B
5/28/16,16:52:00,W WHITE,F,34,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  HARRISON At ESSEX,B
5/28/16,16:09:00,A ASIAN,M,49,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER,A
5/28/16,14:51:00,O ALL OTHERS,M,27,1 Moving Violation,1 No Search,2 Citation,NORTH  EMBACADERO LANE1-2 At FERRY BUILDING,A
