Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
13-MAR-16,0136,H,F,28,1,1,2,GENEVA AVE & LONDON ST,H
13-MAR-16,0145,B,M,27,1,1,2,COLUMBUS AVE & BROADWAY ST,A
13-MAR-16,0159,W,M,56,1,1,2,DEWEY & LAGUNA HONDA,I
13-MAR-16,0310,H,M,29,1,9,2,GRANT/VALLEJO,A
13-MAR-16,0312,O,M,39,1,1,2,TARAVAL & LENOX ,I
13-MAR-16,0340,B,M,44,2,1,3,SOUTH VAN NESS AVE & 14TH ST,D
13-MAR-16,0345,O,M,36,1,1,2,1000 KEARNY,A
13-MAR-16,0350,B,M,24,1,1,3,18TH ST & ALABAMA ST,D
13-MAR-16,0400,H,M,28,2,1,2,1351 EGBERT,C
13-MAR-16,0520,H,M,26,1,1,3,19TH AVE & ULLOA ST,I
13-MAR-16,0530,A,M,30,1,1,3,MISSION ST & 15TH ST,D
13-MAR-16,0600,W,M,25,2,1,2,3RD & BRYANT,B
13-MAR-16,0626,O,M,39,1,1,2,19TH/WINSTON,I
13-MAR-16,0636,O,M,30,1,1,2,19TH AVE&WINSTON,I
13-MAR-16,0642,O,M,51,1,1,2,WINSTON/19TH,I
13-MAR-16,0650,B,M,25,2,1,2,MISSION ST. & DIVISION ST.,B
13-MAR-16,0700,O,M,44,2,1,2,FREMONT & MARKET,B
13-MAR-16,0716,O,M,24,1,1,2,WINSTON/19TH,I
13-MAR-16,0720,H,M,33,2,1,2,HARRISON & LAPU LAPU,B
13-MAR-16,0723,B,F,27,2,1,2,COLUMBUS AVE. & GREEN ST,A
13-MAR-16,0727,O,M,54,1,1,2,WINSTON/19TH,I
13-MAR-16,0729,B,F,62,2,1,3,4TH & FREELON,B
13-MAR-16,0737,O,M,55,1,1,2,19TH/WINSTON,I
13-MAR-16,0750,W,M,19,2,1,3,CLEMENT & 16TH,G
13-MAR-16,0759,O,F,49,1,1,2,WAWONA/SUNSET,I
13-MAR-16,0800,H,M,33,1,1,3,STOCKTON ST &  VALLEJO ST,A
13-MAR-16,0820,W,F,60,1,1,3,14TH AVE/CABRILLO ST.,G
13-MAR-16,0827,O,M,48,1,1,2,WAWONA/SUNSET,I
13-MAR-16,0835,H,M,39,2,1,2,7TH & MISSION ,B
13-MAR-16,0845,H,F,38,1,1,2,BRAZIL ST & EDINBURGH ST,H
13-MAR-16,0846,O,M,44,1,1,2,SUNSET/YORBA,I
13-MAR-16,0850,A,M,34,1,1,2,45TH AVE & ORTEGA ST,I
13-MAR-16,0855,W,F,27,2,1,3,3RD & FOLSOM,B
13-MAR-16,0900,O,M,52,1,1,2,SUNSET/WAWONA,I
13-MAR-16,0917,O,M,30,1,1,2,VICENTE/SUNSET,I
13-MAR-16,0920,W,M,30,1,1,2,14TH ST & HARRISON,D
13-MAR-16,0934,H,M,38,1,1,2,1291 BOSWORTH ST.,H
13-MAR-16,0935,W,F,53,1,1,3,LINCOLN WAY/19TH AVE,I
13-MAR-16,0942,B,M,74,2,1,3,YOSEMITE & JENNINGS,C
13-MAR-16,0948,B,M,39,2,0,2,BRYANT & DIVISION,B
13-MAR-16,0950,B,M,20,1,0,2,INGALLS & WALLACE,C
13-MAR-16,0950,O,M,56,2,1,2,BROADWAY & POLK ST,E
13-MAR-16,0956,W,F,57,1,1,2,ELK ST/ BOSWORTH ST.,H
13-MAR-16,1014,A,M,37,1,1,2,1708 SACRAMENTO ,E
13-MAR-16,1017,W,F,27,1,1,2,BOSWORTH ST./ ARLINGTON ST.,H
13-MAR-16,1018,A,F,43,1,1,3,STOCKTON ST. & WASHINGTON ST.,A
13-MAR-16,1027,H,M,40,2,1,3,1821 SACRAMENTO ST,E
13-MAR-16,1033,W,F,25,2,1,3,FILLMORE ST @ FRANKLIN ST,E
13-MAR-16,1036,W,F,34,1,1,2,20TH & CONNECTICUT,C
13-MAR-16,1040,A,M,52,1,1,2,1350 EGBERT AVE,C
13-MAR-16,1040,B,M,40,2,1,2,2OTH/MISSOURI,C
13-MAR-16,1043,A,M,33,1,1,2,BOSWORTH ST./ ELK ST.,H
13-MAR-16,1045,B,F,43,2,1,3,INGALLS ST & CAROLL ,C
13-MAR-16,1045,O,M,57,1,1,2,630 VALENCIA ST,D
13-MAR-16,1115,H,M,46,1,1,2,LANE & 3RD,C
13-MAR-16,1120,A,M,37,2,1,3,1625 PIERCE ST,E
13-MAR-16,1124,H,M,58,1,1,2,SUTTER ST. & JONES ST.,A
13-MAR-16,1129,A,M,35,1,1,2,255 MONTEREY BLVD.,H
13-MAR-16,1129,A,M,53,1,1,2,255 MONTEREY BLVD.,H
13-MAR-16,1153,W,F,57,1,1,3,FOLSOM AND 1ST ,B
13-MAR-16,1155,W,M,55,1,1,2,COLE ST @ 17TH ST,F
13-MAR-16,1159,W,M,65,2,1,3,2109 VAN NESS AVE,E
13-MAR-16,1200,O,F,47,2,1,3,10TH & BRYANT,B
13-MAR-16,1204,O,M,26,1,1,2,355 MONTEREY BLVD.,H
13-MAR-16,1213,H,F,34,1,1,3,CALIFORNIA ST. & MAPLE ST.,G
13-MAR-16,1218,W,M,55,1,1,2,SUTTER ST. & MASON ST.,A
13-MAR-16,1220,O,M,67,1,1,2,255 MONTEREY BLVD.,H
13-MAR-16,1223,W,F,30,1,1,3,22ND AND ILLINOIS,C
13-MAR-16,1235,B,M,26,1,1,3,SOUTHERN HEIGHTS & DE HARO,C
13-MAR-16,1235,W,F,22,1,1,3,JESSIE ST. & 6TH ST.,B
13-MAR-16,1236,W,F,52,1,1,2,VAN NESS ST & CALIFORNIA ST,E
13-MAR-16,1239,H,M,46,1,1,2,PENNSLYVANIA @ 25TH,C
13-MAR-16,1240,W,F,52,1,1,2,93 MONTEREY BLVD.,H
13-MAR-16,1242,H,F,29,2,1,2,19TH STREET/DIAMOND STREET,D
13-MAR-16,1243,B,M,55,2,1,3,NEWCOMB AND 3RD ST ,C
13-MAR-16,1302,W,F,40,1,1,2,646 MONTEREY BLVD.,H
13-MAR-16,1305,H,M,55,2,1,2,VANDYKE AND 3RD ,C
13-MAR-16,1308,W,F,46,2,1,2,17TH ST & ROOSEVELT AVE,F
13-MAR-16,1309,H,M,22,2,1,2,MASONIC ST & HAYES ST,F
13-MAR-16,1309,W,M,35,2,1,2,3RD & TOWNSEND,B
13-MAR-16,1310,H,F,28,1,1,2,3RD & TOWNSEND,B
13-MAR-16,1310,O,M,42,1,1,3,FILLMORE/OAK,E
13-MAR-16,1313,B,M,45,1,1,3,CC/SHOTWELL,H
13-MAR-16,1326,H,M,29,1,1,2,5TH/KING ST,B
13-MAR-16,1326,H,M,32,1,1,2,5TH/KING ST,B
13-MAR-16,1328,O,M,53,1,1,2,351 MONTEREY BLVD.,H
13-MAR-16,1330,A,F,88,1,1,3,OCEAN AVE & MIDDLEFIELD,I
13-MAR-16,1340,W,M,40,1,1,3,MISSION ST & ECKER ST,B
13-MAR-16,1345,O,F,31,1,1,2,SACRAMENTO ST & GOUGH ST,E
13-MAR-16,1350,W,M,55,1,1,2,658 MONTEREY BLVD.,H
13-MAR-16,1354,W,F,26,1,1,3,734 BALBOA ST.,G
13-MAR-16,1400,B,M,40,1,1,2,REVERE AT INGALLS,C
13-MAR-16,1406,W,F,54,5,1,3,TRAINOR/DUBOCE,D
13-MAR-16,1407,A,M,33,1,1,2,682 MONTEREY BLVD.,H
13-MAR-16,1415,A,F,37,2,1,2,1324 FITZGERALD AVE,C
13-MAR-16,1420,A,F,55,1,1,2,NEW MONTGOMERY ST. & STEVENSON ST.,A
13-MAR-16,1420,A,M,58,1,1,3,GRANT AVE. & CLAY ST. ,A
13-MAR-16,1422,H,M,28,1,1,3,CAYUGA @ OCEAN,H
13-MAR-16,1427,A,M,67,1,1,2,319 MONTEREY BLVD.,H
13-MAR-16,1433,W,M,38,2,1,2,POLK & PINE,E
13-MAR-16,1435,H,M,24,2,1,3,DIVISIDERO & OAK,F
13-MAR-16,1436,W,F,36,1,1,3,FULTONS ST. & 35TH AV.,G
13-MAR-16,1502,A,M,37,1,1,2,MISSION ST. & 2ND ST. ,B
13-MAR-16,1510,H,M,26,2,1,3,26TH STREET & YORK STREET,D
13-MAR-16,1515,B,M,27,1,3,2,LANE AT PALOU,C
13-MAR-16,1524,W,M,35,2,1,2,CALIFORNIA & JORDAN,G
13-MAR-16,1530,A,M,37,1,1,2,"TAYLOR ST. & O""FARRELL ST.",B
13-MAR-16,1605,B,M,48,1,1,3,BAYSHORE AVE @ EGBERT AVE,C
13-MAR-16,1625,W,F,33,2,1,2,3RD & FOLSOM,B
13-MAR-16,1645,O,M,51,1,1,2,FOLSOM & 14TH STREET,D
13-MAR-16,1650,W,M,74,1,1,2,FOLSOM ST. & 1ST ST. ,B
13-MAR-16,1653,B,M,40,1,1,3,14TH ST AND DUBOCE,F
13-MAR-16,1655,O,M,42,2,1,2,KEZAR/MLK,F
13-MAR-16,1705,H,M,35,2,1,2,INNES AT HUNTERS POINT,C
13-MAR-16,1708,B,M,30,2,1,3,EDDY ST & LEAVENWORTH ST,J
13-MAR-16,1710,W,M,50,1,1,2,ALEMANY BLVD. & ONONDAGA BLVD.,H
13-MAR-16,1720,W,M,28,2,1,1,DUBOCE/SOUTH VAN NESS ,D
13-MAR-16,1730,B,M,56,2,1,2,DUBOCE/MISSION ST,D
13-MAR-16,1735,W,F,22,1,1,3,CALIFORNIA ST & POWELL ST,A
13-MAR-16,1740,A,F,40,2,1,2,WINSTON DR & BUCKINGHAM WAY,I
13-MAR-16,1740,H,M,49,1,1,2,POWELL @ OFARRELL,A
13-MAR-16,1742,B,F,18,2,1,3,HOLLOWAY & BORICA,I
13-MAR-16,1750,A,M,37,1,1,2,LAKE MERCED & SUNSET BLVD,I
13-MAR-16,1750,B,M,35,1,3,2,TURK AND LEAVENWORTH,J
13-MAR-16,1755,B,M,26,1,1,2,MASONIC AVE. & FELL ST. ,F
13-MAR-16,1805,W,F,30,1,1,3,19TH AVE & PACHECO,I
13-MAR-16,1810,B,M,25,2,1,3,MISSION & 23RD ST,D
13-MAR-16,1815,B,M,26,1,1,2,CLAYTON & 17TH ,F
13-MAR-16,1824,H,F,29,1,1,2,22ND & POTRERO AVE,D
13-MAR-16,1825,B,M,27,1,3,2,FITZGERALD AT INGALLS,C
13-MAR-16,1830,A,M,32,1,1,2,BELEVEDERE & 17TH ,F
13-MAR-16,1830,W,M,33,2,1,2,16TH & ALBION,D
13-MAR-16,1840,H,M,46,1,1,3,FREDERICK AND SHRADER,F
13-MAR-16,1855,W,M,36,1,1,3,GEARY BLVD & STEINER ST,G
13-MAR-16,1900,O,M,24,2,1,2,MISSION & 19TH ST,D
13-MAR-16,1903,W,F,30,1,1,2,FREDERICK AND COLE,F
13-MAR-16,1910,W,F,59,1,1,2,COLE AND 17TH ST,F
13-MAR-16,1911,H,M,32,1,1,3,9TH ST/ HOWARD ST,B
13-MAR-16,1912,O,M,55,1,1,2,MASON ST. & POST ST.,A
13-MAR-16,1920,A,M,25,1,1,2,VALENCIA & 15TH,D
13-MAR-16,1923,W,F,45,1,1,3,FULTON ST. & BAKER ST.,F
13-MAR-16,1930,W,M,57,1,1,2,BROADWAY ST. & KEARNY ST.,A
13-MAR-16,1931,H,M,41,1,1,2,OFARRELL ST. & STOCKTON ST.,A
13-MAR-16,1932,H,M,31,1,1,2,FULTON/LYON,F
13-MAR-16,1935,B,M,45,2,1,2,BRYANT ST/10TH ST,D
13-MAR-16,1937,B,M,26,2,1,3,WESTBROOK AND HUDSON,C
13-MAR-16,1940,O,M,30,1,1,3,768 ASHBURY STREET,F
13-MAR-16,1945,O,M,31,1,1,2,FULTON ST. & BRODERICK ST.,F
13-MAR-16,1952,W,M,59,2,1,3,MCALLISTER/WEBSTER,E
13-MAR-16,2000,B,M,43,1,1,2,FULTON/CENTRAL,F
13-MAR-16,2015,W,M,66,2,1,2,MASONIC/HAIGHT,F
13-MAR-16,2020,O,M,31,1,1,3,8TH ST & BRYANT ST,B
13-MAR-16,2020,W,M,45,1,1,3,MONTGOMERY & SUTTER ST,A
13-MAR-16,2025,H,M,51,2,1,2,ILLINOIS ST AT CESAR CHAVEZ,C
13-MAR-16,2030,B,M,20,2,1,3,LISBON & GENEVA,H
13-MAR-16,2040,B,F,22,1,1,3,SILVER & MADRID,H
13-MAR-16,2040,B,M,25,1,1,3,SHRADER & BEULAH,F
13-MAR-16,2050,O,M,24,1,1,2,JACKSON ST. & MASON ST.,A
13-MAR-16,2114,W,M,34,2,1,2,OAK/ SHRADER,F
13-MAR-16,2120,W,F,46,1,1,3,6TH ST & HOWARD ST,B
13-MAR-16,2125,W,M,45,1,1,2,BEACH ST. & TAYLOR ST.,A
13-MAR-16,2140,W,F,30,1,1,2,19TH AVE. & KIRKHAM ST.,I
13-MAR-16,2145,W,M,41,2,1,3,JUDAH & 17TH AVE,I
13-MAR-16,2146,H,M,25,1,1,3,5TH ST & MARKET,J
13-MAR-16,2150,W,M,26,1,1,2,OCEAN & SANTA ANA,I
13-MAR-16,2150,W,M,35,2,1,2,1ST ST/MISSION ST,A
13-MAR-16,2201,A,M,36,2,1,2,BROADWAY/EMBARCADERO,A
13-MAR-16,2203,O,M,65,1,1,3,BRYANT/5TH,B
13-MAR-16,2203,W,M,54,2,1,2,PINE ST & MONTGOMERY ST,A
13-MAR-16,2205,A,F,37,1,1,3,19TH AVE/ULLOA,I
13-MAR-16,2210,O,M,48,1,1,2,4TH AND MISSION,B
13-MAR-16,2210,W,F,25,1,1,3,SUNSET BLVD. & OCEAN AVE.,I
13-MAR-16,2210,W,F,63,2,1,3,3RD ST & THORNTON AVE,C
13-MAR-16,2220,B,M,38,2,1,2,BEACH ST & HYDE ST,A
13-MAR-16,2230,A,F,80,1,1,3,19TH AVE/WINSTON,I
13-MAR-16,2230,B,M,23,2,0,2,3RD ST & QUESADA AVE,C
13-MAR-16,2254,W,F,32,1,1,3,WISCONSIN/MADERA,C
13-MAR-16,2300,A,M,31,1,1,2,MARKET ST. & MONTGOMERY ST.,A
13-MAR-16,2300,H,F,25,8,1,5,MISSION & ITALY,H
13-MAR-16,2306,W,M,40,2,1,3,OAK/ DIVISADERO,F
13-MAR-16,2312,A,M,47,1,1,3,TEMPLETON AND MISSION ST,H
13-MAR-16,2315,A,F,61,2,1,2,19TH AVE. & WINSTON DR.,I
13-MAR-16,2317,B,M,47,1,1,2,FOLSOM ST & 19TH ST,D
13-MAR-16,2320,O,M,33,2,1,2,GEARY BL & GRANT ST,A
13-MAR-16,2320,W,M,38,1,1,2,"O""FARRELL ST & STOCKTON ST.",A
13-MAR-16,2340,W,M,32,1,1,3,COLUMBUS & WASHINGTON ST,A
13-MAR-16,2345,H,M,22,1,2,1,3350 MISSION ST,H
13-MAR-16,2347,O,M,28,1,1,3,695 FREDERICK ST,F
13-MAR-16,2350,B,F,21,2,1,3,NEW MONTGOMERY ST. & MARKET ST.,A
13-MAR-16,2350,H,M,34,1,1,3,BRODERICK & SUTTER,G
13-MAR-16,2355,H,M,21,2,1,2,3RD STREET & WILLIAMS,C
13-MAR-16,2356,B,M,55,1,1,2,GEARY & POWELL ST,A
13-MAR-16,2357,W,M,44,1,1,2,MISSION ST & ROLPH ST,H
14-MAR-16,0000,O,M,38,2,1,2,600 ASHBURY ST,F
14-MAR-16,0001,W,M,31,1,1,3,JONES/GOLDENGATE,J
14-MAR-16,0003,A,F,25,1,1,3,POPE & MISSION ST,H
14-MAR-16,0010,A,F,24,1,1,3,ARMSTEAD CT & LINCOLN BLVD,G
14-MAR-16,0015,H,F,19,2,1,2,1020 GILMAN AVE,C
14-MAR-16,0015,H,M,25,1,6,1,BEACH ST & LARKIN ST,A
14-MAR-16,0016,B,M,35,2,1,3,2ND AT HOWARD STREETS,B
14-MAR-16,0020,H,F,59,2,1,2,WILLIAMS & DIANA,C
14-MAR-16,0025,H,M,37,2,1,2,MISSION/10TH ST,J
14-MAR-16,0030,B,M,41,2,1,2,SOUTHWOOD DR & PLYMOUTH AVE,I
14-MAR-16,0041,W,M,55,2,1,2,TAYLOR AT ELLIS STREETS,J
14-MAR-16,0050,B,M,49,2,1,2,BAYSHORE BLVD & CORTLAND ST,C
14-MAR-16,0110,B,M,26,2,1,2,3RD ST & EVANS ST,C
14-MAR-16,0120,W,M,25,1,1,2,19TH AV & KIRKHAM ST,I
14-MAR-16,0144,W,M,40,1,1,2,LOWER GREAT HIGHWAY/SANTIAGO,I
14-MAR-16,0203,W,M,21,1,1,2,OAK ST & CENTRAL ST,F
14-MAR-16,0230,W,M,45,1,1,3,EDDY ST. & MASON ST.,J
14-MAR-16,0235,A,M,45,1,1,3,444TH AVE/ULLOA,I
14-MAR-16,0300,H,M,30,1,1,3,OAK ST & PIERCE ST,F
14-MAR-16,0455,W,M,35,2,1,3,DE HARO AVE & MARIPOSA AVE,C
14-MAR-16,0507,H,M,61,1,1,2,TRUMBALL & CONGDON,H
14-MAR-16,0556,B,M,32,2,1,2,BROADWAY ST & MONTGOMERY ST,A
14-MAR-16,0624,O,F,22,1,1,2,WINSTON/19TH,I
14-MAR-16,0635,O,M,27,1,1,2,WINSTON/19TH,I
14-MAR-16,0639,A,F,35,1,1,3,10TH ST/ HARRISON ST,B
14-MAR-16,0641,A,F,26,2,1,2,GENEVA AVE & MISSION ST,H
14-MAR-16,0647,O,M,62,1,1,2,WINSTON/19TH,I
14-MAR-16,0659,O,M,59,2,1,2,MISSION ST/4TH ST,B
14-MAR-16,0700,A,M,37,1,1,2,7TH & MISSION,B
14-MAR-16,0703,O,M,43,1,1,2,WINSTON/19TH,I
14-MAR-16,0705,B,F,20,2,9,2,3RD ST. &  25 ST.,C
14-MAR-16,0710,A,M,68,2,1,2,POST ST &  LEAVENWORTH ST,A
14-MAR-16,0715,A,M,31,5,0,4,16TH ST & CAPP ST,D
14-MAR-16,0720,O,M,44,1,1,2,WINSTON/19TH,I
14-MAR-16,0720,O,M,50,2,1,2,VAN NESS AVE/ CALIFORNIA ST,E
14-MAR-16,0730,B,M,35,1,1,3,JENNINGS/INGERSON,C
14-MAR-16,0731,O,F,54,1,1,2,WINSTON/19TH,I
14-MAR-16,0740,H,M,35,1,1,3,1575 BAYSHORE,C
14-MAR-16,0743,O,M,43,1,1,2,WINSTON/20TH,I
14-MAR-16,0752,O,M,51,1,1,2,WINSTON/19TH,I
14-MAR-16,0758,W,M,56,1,1,2,WOOLSEY/DARTMOUTH,C
14-MAR-16,0800,H,F,43,2,1,2,BACON/BODOIN,C
14-MAR-16,0800,W,F,51,1,1,2,MARKET ST./DOLORAS,F
14-MAR-16,0814,O,M,46,1,1,2,WINSTON/19TH,I
14-MAR-16,0823,H,F,35,1,1,3,GENEVA AVE & LOUISBURG ST,H
14-MAR-16,0823,W,F,31,1,1,2,GOLDEN GATE AVE. & JONES ST.,J
14-MAR-16,0830,B,M,28,2,1,2,POLK ST @PINE ST,E
14-MAR-16,0834,A,F,35,1,1,2,19TH AVE. & WINSTON DR.,I
14-MAR-16,0847,W,M,52,1,1,2,DELANO & ONIEDA,H
14-MAR-16,0850,H,F,43,2,1,2,6TH & BRANNAN,B
14-MAR-16,0900,W,M,45,2,1,3,LAGUNA AND TURK ,E
14-MAR-16,0904,H,M,42,1,1,2,20TH AVE. & WINSTON DR.,I
14-MAR-16,0911,A,M,62,2,1,2,129 10TH ST.,E
14-MAR-16,0913,W,M,25,1,1,2,2421 LAWTON ST,I
14-MAR-16,0920,A,M,33,1,1,2,2361 28TH AVE,I
14-MAR-16,0930,A,F,36,1,1,3,30TH AVE & LAWTON ST,I
14-MAR-16,0943,W,F,48,1,1,2,JUDAH ST & 24TH AVE,I
14-MAR-16,0955,A,F,43,1,1,2,1406 JUDAH ST,I
14-MAR-16,0955,B,M,36,1,1,2,STONECREST DR. & WINSTON DR.,I
14-MAR-16,1000,W,M,40,1,1,3,25 TAYLOR ST.,J
14-MAR-16,1001,A,M,45,2,1,2,1555 TURK ST,E
14-MAR-16,1005,B,M,46,1,1,2,WINSTON DR. & 19TH AVE.,I
14-MAR-16,1022,B,M,24,4,0,1,OSCEOLA LANE @ LASSALLE AVE,C
14-MAR-16,1023,B,M,31,1,1,2,2ND ST. & MISSION ST. ,A
14-MAR-16,1027,A,M,27,1,1,3,TURK ST. & JONES ST.,J
14-MAR-16,1029,O,M,48,1,1,2,SUNSET/WAWONA,I
14-MAR-16,1037,W,M,74,1,1,2,CALIFORNIA & LEIDESDORFF,A
14-MAR-16,1044,B,F,62,2,1,3,POLK ST & OLIVE ST,E
14-MAR-16,1103,H,M,43,1,1,2,19TH AVE. & WINSTON DR.,I
14-MAR-16,1108,O,M,17,1,1,2,WAWONA/SUNSET,I
14-MAR-16,1110,W,M,51,2,1,2,227 COLE ST.,F
14-MAR-16,1118,H,M,54,1,1,2,SILVER AVE & SOMERSET ST. ,C
14-MAR-16,1120,A,F,34,1,1,2,10TH STREET & MARKET STREET,B
14-MAR-16,1120,W,F,20,1,1,2,20TH AVE. & WINSTON DR.,I
14-MAR-16,1125,O,M,74,1,1,2,YORBA/SUNSET,I
14-MAR-16,1127,W,F,46,2,1,3,VAN NESS AVE & AUSTIN ST,E
14-MAR-16,1130,H,M,27,2,1,3,19TH ST/OAKWOOD,D
14-MAR-16,1135,W,F,29,2,1,2,ELLIS ST AND VAN NESS AVE,J
14-MAR-16,1136,O,M,52,1,1,2,SUNSET/VICENTE,I
14-MAR-16,1137,W,M,35,2,1,3,SUTTER ST & VAN NESS AVE,E
14-MAR-16,1139,W,M,30,1,1,2,STONECREST DR. & WINSTON DR.,I
14-MAR-16,1140,A,F,52,2,1,2,POWELL & ELLIS ST,A
14-MAR-16,1142,B,M,24,6,0,4,KAMILLE ST & TREAT WY,D
14-MAR-16,1145,B,M,25,2,1,3,PALOU & 3RD ST,C
14-MAR-16,1150,W,F,53,1,1,2,SILVER AVE & EDINBURGH ST,C
14-MAR-16,1154,O,F,26,1,1,2,SUNSET/VICENTE,I
14-MAR-16,1155,W,F,48,2,1,3,OAKDALE & NEWHALL,C
14-MAR-16,1158,W,F,32,1,1,2,19TH AVE. & WINSTONE DR.,I
14-MAR-16,1200,B,F,47,2,1,2,1700 WALLACE,C
14-MAR-16,1200,H,M,65,1,1,2,13 & DIVISON,B
14-MAR-16,1205,B,F,27,2,1,3,OAKDALE @ NEWHALL,C
14-MAR-16,1215,A,F,40,1,1,2,20TH AVE. & WINSTON DR.,I
14-MAR-16,1217,O,M,31,1,1,2,SILVER AVE & DONSMUIR ST. ,C
14-MAR-16,1220,W,F,26,1,1,3,SAN JOSE AT RANDALL,H
14-MAR-16,1225,B,F,23,1,1,2,INGALLS @ YOSEMITE,C
14-MAR-16,1230,O,M,28,2,1,2,85 PARKER ST.,G
14-MAR-16,1232,A,M,25,1,1,2,19TH AVE. & WINSTON DR.,I
14-MAR-16,1240,H,F,65,2,1,2,LOMBARD ST & BRODERICK ST,E
14-MAR-16,1252,A,M,44,1,1,3,HARRISON ST & SHERMAN ST,B
14-MAR-16,1300,B,M,34,1,3,2,UNDERWOOD AT INGALLS,C
14-MAR-16,1315,W,M,29,2,1,2,PINE ST & VAN NESS AVE,E
14-MAR-16,1321,W,M,65,2,1,2,6TH & BRYANT,B
14-MAR-16,1322,B,M,62,1,1,3,TURK ST & WEBSTER ST,E
14-MAR-16,1330,H,M,44,2,1,2,MCALLISTER / POLK,E
14-MAR-16,1332,O,M,29,1,1,2,4217 GEARY ,G
14-MAR-16,1335,H,F,35,2,1,2,ONONDAGA AND ALEMANY,H
14-MAR-16,1340,B,F,22,2,1,2,OCEAN AVE & OTSEGO ST.,H
14-MAR-16,1340,W,F,23,1,1,3,SUNNYDALE AVE & REY ST,H
14-MAR-16,1348,A,F,50,1,1,3,SILLIMAN ST & GIRARD ST. ,C
14-MAR-16,1349,W,M,38,1,1,2,15TH AVE. & VICENTE ST.,I
14-MAR-16,1353,W,M,55,1,1,3,GROVE/WEBSTER,E
14-MAR-16,1400,B,M,68,1,1,2,FOLSOM ST & 10TH ST,B
14-MAR-16,1400,W,M,31,1,1,2,659 SOUTH VAN NESS AVE,D
14-MAR-16,1403,W,M,41,1,1,2,POLK/GEARY,J
14-MAR-16,1404,H,M,22,1,1,3,FRANCE ST & LISBON ST,H
14-MAR-16,1406,O,M,49,2,1,2,OAK ST & GOUGH ST,E
14-MAR-16,1417,W,M,56,1,1,2,1915 JUDAH ST,I
14-MAR-16,1418,W,M,29,1,1,3,GEARY/FRANKLIN,E
14-MAR-16,1425,O,M,64,1,1,2,JONESA/EDDY,J
14-MAR-16,1427,W,M,69,1,1,3,MISSION ST AT 30TH ST,H
14-MAR-16,1430,B,M,24,2,1,2,GEARY/DIVISADERO,E
14-MAR-16,1430,B,M,55,1,1,2,SUTTER/STOCKTON,A
14-MAR-16,1438,H,F,34,1,1,2,FILLMORE/PAGE STREETS,E
14-MAR-16,1441,H,F,25,1,1,3,16TH ST & MISSION ST,D
14-MAR-16,1444,A,M,38,1,1,2,3RD ST @ TOWNSEND ST,B
14-MAR-16,1445,A,M,54,1,1,3,FILLMORE ST/ EDDY ST,E
14-MAR-16,1457,B,M,48,1,1,3,3RD ST & SOUTH ST,B
14-MAR-16,1500,W,F,38,1,1,3,20TH ST @ TREAT,D
14-MAR-16,1510,A,M,21,2,1,2,GENEVA AT MADRID,H
14-MAR-16,1525,B,M,21,2,1,2,3RD ST & EGBERT,C
14-MAR-16,1557,B,F,20,2,1,2,LAGUNA & GREENWICH ,E
14-MAR-16,1557,W,F,52,1,1,3,17TH@BELVADERE ST,F
14-MAR-16,1600,A,F,25,1,1,2,480 SPRUCE ST.,G
14-MAR-16,1600,A,M,60,1,1,2,EUCLID AVE. & PARKER AVE.,G
14-MAR-16,1605,H,M,22,2,1,3,SILVER AVE & LISBON ST,H
14-MAR-16,1607,H,F,26,1,1,2,MASON ST. & POST ST.,A
14-MAR-16,1610,W,M,63,2,1,2,MASONIC/EWING,F
14-MAR-16,1617,H,M,28,4,1,3,16TH ST AND SOUTH VAN NESS AVENUE,D
14-MAR-16,1619,B,F,60,2,1,2,OFARREL/SCOTT,F
14-MAR-16,1630,A,F,25,1,1,3,VAN NESS AVE & WASHINGTON ,E
14-MAR-16,1630,A,M,54,1,1,2,SPRUCE ST. & EUCLID AVE.,G
14-MAR-16,1635,O,F,59,1,1,3,1500 37TH AVE,I
14-MAR-16,1636,W,F,35,1,1,3,710 4OTH AV.,G
14-MAR-16,1640,W,M,51,1,1,2,WAWONA/SUNSET,I
14-MAR-16,1650,A,M,64,1,1,2,1691 37TH AVE,I
14-MAR-16,1650,W,M,21,1,1,2,MISSION ST & NIAGRA AVE,H
14-MAR-16,1655,H,M,25,1,1,3,30TH ST & SAN JOSE,H
14-MAR-16,1710,W,M,18,1,1,2,UNION AND POWELL CA/4LUS102,A
14-MAR-16,1712,H,M,55,2,1,2,1400 BK THOMAS,C
14-MAR-16,1718,W,M,49,2,1,2,WEBSTER ST@POST ST,E
14-MAR-16,1720,B,M,34,1,1,2,POWELL & ELLIS ST,A
14-MAR-16,1720,H,M,12,2,1,3,274 LONDON STREET,H
14-MAR-16,1723,B,M,44,1,1,2,PLYMOUTH AVE & GRAFTON AVE,I
14-MAR-16,1723,W,M,48,1,1,2,UNION AND POWELL CA/JTDKBRFU9G35099813,A
14-MAR-16,1730,B,F,35,2,1,2,1400 LA SALLE,C
14-MAR-16,1735,B,F,25,2,1,3,60 LEAVENWORTH ST. ,J
14-MAR-16,1738,W,M,22,1,1,2,UNION AND POWELL CA/7G05937,A
14-MAR-16,1743,B,M,37,2,1,3,STILLMAN ST & 3RD ST,B
14-MAR-16,1745,A,M,48,1,1,2,2113 VAN NESS AVE,E
